talent_id,role_id,order
nm0938893,7,2
nm0938893,6,3
nm0938931,2,1
nm0938931,3,2
nm0939147,6,1
nm0939147,5,2
nm0939147,7,3
nm0939153,4,1
nm0939153,21,2
nm0939296,9,1
nm0939296,1,2
nm0939296,10,3
nm0939550,5,1
nm0939550,6,2
nm0939550,23,3
nm0939572,22,1
nm0939669,6,1
nm0939669,3,2
nm0939669,5,3
nm0939712,2,1
nm0939712,6,2
nm0939712,5,3
nm0939801,2,1
nm0939801,6,2
nm0939868,2,1
nm0939868,7,2
nm0939868,5,3
nm0939942,6,1
nm0939942,3,2
nm0939942,7,3
nm0940173,2,1
nm0940173,5,2
nm0940173,6,3
nm0940460,7,1
nm0940460,6,2
nm0940579,2,1
nm0940579,1,2
nm0940668,7,1
nm0940668,11,2
nm0940668,29,3
nm0941052,2,1
nm0941076,2,1
nm0941076,1,2
nm0941103,2,1
nm0941103,6,2
nm0941103,1,3
nm0941228,5,1
nm0941228,6,2
nm0941228,7,3
nm0941281,4,1
nm0941365,4,1
nm0941493,4,1
nm0941493,5,2
nm0941576,9,1
nm0941576,10,2
nm0941576,27,3
nm0941610,6,1
nm0941610,10,2
nm0941610,7,3
nm0941757,6,1
nm0941757,5,2
nm0941757,3,3
nm0941831,4,1
nm0941859,4,1
nm0941859,3,2
nm0941859,11,3
nm0941911,6,1
nm0941911,5,2
nm0941911,26,3
nm0942000,4,1
nm0942024,5,1
nm0942024,7,2
nm0942024,11,3
nm0942216,2,1
nm0942249,6,1
nm0942249,5,2
nm0942249,3,3
nm0942388,4,1
nm0942439,2,1
nm0942439,7,2
nm0942439,8,3
nm0942498,5,1
nm0942498,3,2
nm0942583,4,1
nm0942583,5,2
nm0942645,4,1
nm0942661,13,1
nm0942661,19,2
nm0942661,5,3
nm0942787,2,1
nm0942787,1,2
nm0942787,10,3
nm0942825,9,1
nm0942825,10,2
nm0942825,1,3
nm0942877,2,1
nm0942951,6,1
nm0942951,22,2
nm0942951,8,3
nm0942999,9,1
nm0942999,2,2
nm0942999,10,3
nm0943063,7,1
nm0943063,11,2
nm0943079,2,1
nm0943079,5,2
nm0943079,7,3
nm0943149,2,1
nm0943149,1,2
nm0943149,5,3
nm0943202,7,1
nm0943202,6,2
nm0943202,22,3
nm0943276,9,1
nm0943276,10,2
nm0943276,1,3
nm0943292,9,1
nm0943292,10,2
nm0943589,4,1
nm0943614,2,1
nm0943614,6,2
nm0943614,1,3
nm0943766,2,1
nm0943766,1,2
nm0943766,3,3
nm0943920,4,1
nm0943978,2,1
nm0943978,1,2
nm0943978,18,3
nm0943986,4,1
nm0944032,5,1
nm0944032,7,2
nm0944032,26,3
nm0944044,2,1
nm0944233,2,1
nm0944233,1,2
nm0944235,5,1
nm0944235,4,2
nm0944235,26,3
nm0944478,14,1
nm0944478,7,2
nm0944478,3,3
nm0944512,4,1
nm0944598,2,1
nm0944598,1,2
nm0944598,6,3
nm0944712,4,1
nm0944947,7,1
nm0944947,6,2
nm0944947,3,3
nm0944981,7,1
nm0944981,5,2
nm0944981,3,3
nm0944985,4,1
nm0944985,1,2
nm0945129,4,1
nm0945129,10,2
nm0945129,1,3
nm0945131,2,1
nm0945131,7,2
nm0945131,6,3
nm0945189,2,1
nm0945189,7,2
nm0945189,5,3
nm0945191,4,1
nm0945318,6,1
nm0945318,7,2
nm0945318,3,3
nm0945322,2,1
nm0945322,1,2
nm0945348,6,1
nm0945348,3,2
nm0945348,22,3
nm0945378,4,1
nm0945380,2,1
nm0945428,7,1
nm0945428,6,2
nm0945428,5,3
nm0945436,4,1
nm0945436,1,2
nm0945506,7,1
nm0945506,21,2
nm0945506,22,3
nm0945510,6,1
nm0945510,3,2
nm0945510,1,3
nm0945522,2,1
nm0945522,7,2
nm0945522,6,3
nm0945544,4,1
nm0945638,2,1
nm0945703,7,1
nm0945703,21,2
nm0945703,22,3
nm0945813,2,1
nm0946040,6,1
nm0946148,1,1
nm0946148,2,2
nm0946148,10,3
nm0946220,9,1
nm0946220,1,2
nm0946220,10,3
nm0946246,13,1
nm0946246,19,2
nm0946246,3,3
nm0946382,2,1
nm0946382,1,2
nm0946391,7,1
nm0946391,5,2
nm0946391,11,3
nm0946474,2,1
nm0946474,11,2
nm0946474,1,3
nm0946695,6,1
nm0946695,3,2
nm0946695,5,3
nm0946734,7,1
nm0946734,5,2
nm0946734,6,3
nm0946836,5,1
nm0946836,3,2
nm0946836,6,3
nm0947010,2,1
nm0947010,5,2
nm0947010,7,3
nm0947075,1,1
nm0947075,4,2
nm0947075,5,3
nm0947514,4,1
nm0947608,6,1
nm0947608,5,2
nm0947608,3,3
nm0947611,2,1
nm0947611,5,2
nm0947812,22,1
nm0947881,26,1
nm0947881,32,2
nm0947986,4,1
nm0948027,7,1
nm0948027,6,2
nm0948027,5,3
nm0948118,2,1
nm0948118,7,2
nm0948118,6,3
nm0948145,7,1
nm0948145,11,2
nm0948145,5,3
nm0948186,30,1
nm0948241,6,1
nm0948272,2,1
nm0948272,6,2
nm0948272,5,3
nm0948334,7,1
nm0948334,6,2
nm0948334,12,3
nm0948410,6,1
nm0948410,3,2
nm0948440,9,1
nm0948440,1,2
nm0948590,20,1
nm0948590,30,2
nm0948590,3,3
nm0948807,6,1
nm0948991,6,1
nm0948991,21,2
nm0948991,22,3
nm0949173,2,1
nm0949331,7,1
nm0949331,14,2
nm0949331,6,3
nm0949350,2,1
nm0949350,6,2
nm0949350,1,3
nm0949428,10,1
nm0949428,27,2
nm0949428,9,3
nm0949574,2,1
nm0949752,6,1
nm0949856,4,1
nm0949908,5,1
nm0949908,4,2
nm0949908,7,3
nm0949966,2,1
nm0949966,1,2
nm0950079,2,1
nm0950079,6,2
nm0950257,4,1
nm0950257,1,2
nm0950295,14,1
nm0950295,24,2
nm0950295,31,3
nm0950800,6,1
nm0950800,7,2
nm0950807,2,1
nm0950819,7,1
nm0950819,13,2
nm0950819,5,3
nm0950830,4,1
nm0951145,2,1
nm0951145,6,2
nm0951145,7,3
nm0951216,4,1
nm0951278,2,1
nm0951376,7,1
nm0951376,2,2
nm0951456,4,1
nm0951456,7,2
nm0951456,6,3
nm0951517,6,1
nm0951517,3,2
nm0951517,5,3
nm0951605,5,1
nm0951605,7,2
nm0951605,2,3
nm0951618,1,1
nm0951618,10,2
nm0951618,2,3
nm0951726,2,1
nm0951726,11,2
nm0951726,7,3
nm0951797,6,1
nm0951797,2,2
nm0951797,21,3
nm0951799,7,1
nm0951799,6,2
nm0951799,2,3
nm0952060,5,1
nm0952060,6,2
nm0952060,7,3
nm0952157,22,1
nm0952157,12,2
nm0952205,2,1
nm0952212,5,1
nm0952212,3,2
nm0952212,7,3
nm0952222,7,1
nm0952222,13,2
nm0952222,6,3
nm0952328,2,1
nm0952328,7,2
nm0952328,5,3
nm0952549,3,1
nm0952549,7,2
nm0952608,6,1
nm0952608,2,2
nm0952823,4,1
nm0952823,6,2
nm0952823,5,3
nm0952848,6,1
nm0952848,2,2
nm0952848,3,3
nm0952853,13,1
nm0952853,5,2
nm0952853,7,3
nm0952998,7,1
nm0952998,6,2
nm0952998,5,3
nm0953013,14,1
nm0953013,12,2
nm0953065,4,1
nm0953065,1,2
nm0953097,2,1
nm0953104,6,1
nm0953104,5,2
nm0953179,4,1
nm0953188,4,1
nm0953305,5,1
nm0953305,6,2
nm0953323,2,1
nm0953323,7,2
nm0953344,2,1
nm0953344,11,2
nm0953429,2,1
nm0953601,2,1
nm0953601,7,2
nm0954060,3,1
nm0954141,2,1
nm0954141,6,2
nm0954141,7,3
nm0954162,2,1
nm0954162,1,2
nm0954277,6,1
nm0954277,7,2
nm0954394,5,1
nm0954394,7,2
nm0954394,26,3
nm0954437,5,1
nm0954437,7,2
nm0954437,6,3
nm0954506,3,1
nm0954506,6,2
nm0954719,4,1
nm0954771,13,1
nm0954771,19,2
nm0954771,7,3
nm0954865,2,1
nm0954865,7,2
nm0954911,4,1
nm0955073,9,1
nm0955073,1,2
nm0955073,2,3
nm0955075,2,1
nm0955161,7,1
nm0955270,6,1
nm0955270,7,2
nm0955270,11,3
nm0955480,2,1
nm0955505,4,1
nm0955505,5,2
nm0955505,7,3
nm0955634,2,1
nm0955664,2,1
nm0955983,14,1
nm0956247,2,1
nm0956247,7,2
nm0956247,6,3
nm0956431,7,1
nm0956431,3,2
nm0956431,11,3
nm0956479,4,1
nm0956479,6,2
nm0956497,9,1
nm0956497,2,2
nm0956497,6,3
nm0956517,2,1
nm0956517,6,2
nm0956913,7,1
nm0956913,26,2
nm0956913,12,3
nm0957460,2,1
nm0957460,1,2
nm0957460,7,3
nm0957726,6,1
nm0957797,21,1
nm0957797,22,2
nm0957797,7,3
nm0957798,22,1
nm0957798,21,2
nm0957798,6,3
nm0958404,13,1
nm0958404,2,2
nm0958404,19,3
nm0958499,6,1
nm0958499,5,2
nm0958499,2,3
nm0958521,5,1
nm0958521,6,2
nm0958521,3,3
nm0958522,9,1
nm0958522,10,2
nm0958522,27,3
nm0958982,7,1
nm0958982,5,2
nm0959034,7,1
nm0959034,5,2
nm0959034,2,3
nm0959041,6,1
nm0959041,5,2
nm0959041,7,3
nm0959286,7,1
nm0959286,6,2
nm0959286,3,3
nm0959288,13,1
nm0959288,19,2
nm0959288,3,3
nm0959324,12,1
nm0959324,14,2
nm0959341,2,1
nm0959397,4,1
nm0959409,7,1
nm0959409,5,2
nm0959409,6,3
nm0959435,2,1
nm0959435,5,2
nm0959435,1,3
nm0959570,7,1
nm0959570,13,2
nm0959570,5,3
nm0959630,2,1
nm0959630,5,2
nm0959774,7,1
nm0959774,13,2
nm0959774,6,3
nm0959830,9,1
nm0959830,10,2
nm0959830,2,3
nm0959872,4,1
nm0959926,2,1
nm0960270,14,1
nm0960270,12,2
nm0960270,6,3
nm0960366,7,1
nm0960366,6,2
nm0960366,2,3
nm0960537,6,1
nm0960537,5,2
nm0960537,7,3
nm0960777,10,1
nm0960777,1,2
nm0960777,9,3
nm0960840,22,1
nm0960840,25,2
nm0960965,7,1
nm0960965,6,2
nm0961007,7,1
nm0961007,2,2
nm0961112,2,1
nm0961112,18,2
nm0961112,7,3
nm0961160,5,1
nm0961160,6,2
nm0961243,4,1
nm0961243,6,2
nm0961373,5,1
nm0961373,7,2
nm0961373,11,3
nm0961391,6,1
nm0961391,5,2
nm0961391,7,3
nm0961561,5,1
nm0961561,11,2
nm0961561,3,3
nm0961721,5,1
nm0961721,6,2
nm0961721,7,3
nm0961755,7,1
nm0961755,11,2
nm0961755,3,3
nm0961865,4,1
nm0962157,7,1
nm0962157,2,2
nm0962157,1,3
nm0962487,4,1
nm0962487,5,2
nm0962487,3,3
nm0962559,4,1
nm0962559,6,2
nm0962559,1,3
nm0962574,4,1
nm0962713,7,1
nm0962713,11,2
nm0962713,6,3
nm0962729,6,1
nm0962729,5,2
nm0962729,7,3
nm0962770,7,1
nm0962770,17,2
nm0962770,3,3
nm0963245,25,1
nm0963245,17,2
nm0963281,27,1
nm0963343,6,1
nm0963343,5,2
nm0963343,3,3
nm0963391,6,1
nm0963391,3,2
nm0963391,5,3
nm0968554,3,1
nm0968554,5,2
nm0968554,31,3
nm0968656,4,1
nm0968708,7,1
nm0968708,11,2
nm0968708,3,3
nm0969005,4,1
nm0969013,4,1
nm0969070,2,1
nm0969070,1,2
nm0969107,14,1
nm0969107,12,2
nm0969107,7,3
nm0969108,9,1
nm0969108,2,2
nm0969111,1,1
nm0969111,2,2
nm0969126,2,1
nm0969126,1,2
nm0969153,2,1
nm0969156,3,1
nm0969156,4,2
nm0969505,4,1
nm0969505,10,2
nm0969505,5,3
nm0969581,5,1
nm0969581,6,2
nm0969581,3,3
nm0969635,7,1
nm0969635,2,2
nm0969901,2,1
nm0969931,4,1
nm0970096,6,1
nm0970096,5,2
nm0970096,7,3
nm0970122,1,1
nm0970122,4,2
nm0970122,9,3
nm0970240,4,1
nm0970240,6,2
nm0970240,5,3
nm0970396,2,1
nm0970460,7,1
nm0970460,6,2
nm0970460,2,3
nm0970473,7,1
nm0970473,14,2
nm0970473,11,3
nm0970757,2,1
nm0970757,1,2
nm0970933,2,1
nm0971081,2,1
nm0971081,1,2
nm0971081,9,3
nm0971123,5,1
nm0971123,6,2
nm0971123,2,3
nm0971188,2,1
nm0971188,3,2
nm0971561,14,1
nm0971561,12,2
nm0971638,7,1
nm0971638,5,2
nm0971638,12,3
nm0971678,13,1
nm0971678,19,2
nm0971678,27,3
nm0972246,5,1
nm0972246,2,2
nm0972246,6,3
nm0972722,21,1
nm0972722,22,2
nm0972722,6,3
nm0972943,13,1
nm0972943,19,2
nm0972943,23,3
nm0972981,1,1
nm0972981,2,2
nm0973039,6,1
nm0973039,7,2
nm0973039,5,3
nm0973552,6,1
nm0973552,5,2
nm0973946,6,1
nm0973946,1,2
nm0974059,2,1
nm0974080,2,1
nm0974080,5,2
nm0974080,6,3
nm0974815,14,1
nm0974815,12,2
nm0974815,2,3
nm0975259,27,1
nm0975259,12,2
nm0975259,3,3
nm0975298,6,1
nm0975298,3,2
nm0975298,5,3
nm0989028,12,1
nm0989028,14,2
nm0989130,13,1
nm0989130,19,2
nm0989396,14,1
nm0989396,12,2
nm0989397,4,1
nm0989397,5,2
nm0989665,2,1
nm0989665,6,2
nm0989715,3,1
nm0989715,22,2
nm0989930,1,1
nm0989930,2,2
nm0989930,6,3
nm0989959,4,1
nm0989959,5,2
nm0989959,7,3
nm0989980,6,1
nm0990072,6,1
nm0990072,5,2
nm0990193,7,1
nm0990193,5,2
nm0990193,12,3
nm0990401,6,1
nm0990446,5,1
nm0990446,2,2
nm0990446,6,3
nm0990640,2,1
nm0991296,27,1
nm0991347,6,1
nm0991347,3,2
nm0991361,5,1
nm0991361,6,2
nm0991361,3,3
nm0991377,6,1
nm0991377,3,2
nm0991377,5,3
nm0991774,2,1
nm0991774,18,2
nm0991856,2,1
nm0991856,7,2
nm0991856,5,3
nm0992396,2,1
nm0992454,2,1
nm0992454,6,2
nm0992519,2,1
nm0992519,1,2
nm0992538,2,1
nm0992538,5,2
nm0992538,1,3
nm0992701,2,1
nm0992701,26,2
nm0992732,2,1
nm0992732,6,2
nm0992732,7,3
nm0992986,4,1
nm0993087,4,1
nm0993087,6,2
nm0993087,5,3
nm0993222,4,1
nm0993222,3,2
nm0993299,4,1
nm0993405,4,1
nm0993410,4,1
nm0993443,1,1
nm0993443,10,2
nm0993443,4,3
nm0993498,4,1
nm0993576,4,1
nm0993695,4,1
nm0993846,22,1
nm0993895,7,1
nm0993895,11,2
nm0994061,7,1
nm0994061,14,2
nm0994061,12,3
nm0994067,13,1
nm0994067,5,2
nm0994067,19,3
nm0994177,13,1
nm0994177,19,2
nm0994177,27,3
nm0994428,7,1
nm0994428,5,2
nm0994428,6,3
nm0994567,7,1
nm0994567,11,2
nm0994567,5,3
nm0994600,13,1
nm0994671,19,1
nm0994671,13,2
nm0994693,13,1
nm0995052,12,1
nm0995052,14,2
nm0995422,5,1
nm0995422,3,2
nm0995422,26,3
nm0995449,5,1
nm0995449,7,2
nm0995449,6,3
nm0995452,5,1
nm0995452,2,2
nm0995452,6,3
nm0995480,5,1
nm0995480,6,2
nm0995483,5,1
nm0995492,5,1
nm0995492,6,2
nm0995910,2,1
nm0995910,6,2
nm0995923,6,1
nm0996011,6,1
nm0996011,5,2
nm0996011,3,3
nm0996221,22,1
nm0996221,25,2
nm0996221,17,3
nm0996348,6,1
nm0996348,5,2
nm0996454,7,1
nm0996454,19,2
nm0996454,5,3
nm0996627,2,1
nm0996646,9,1
nm0996646,10,2
nm0996646,1,3
nm0996693,6,1
nm0996693,3,2
nm0997004,12,1
nm0997004,3,2
nm0997004,14,3
nm0997302,7,1
nm0997302,17,2
nm0997302,3,3
nm0997324,13,1
nm0997324,19,2
nm0997477,6,1
nm0997477,4,2
nm0997477,1,3
nm0997649,2,1
nm0997649,6,2
nm0997649,7,3
nm0997723,7,1
nm0997723,3,2
nm0997723,11,3
nm0997898,6,1
nm0997898,7,2
nm0997898,2,3
nm0997965,6,1
nm0998187,5,1
nm0998187,6,2
nm0998420,2,1
nm0998420,7,2
nm0998420,6,3
nm0998801,2,1
nm0998801,1,2
nm0998831,10,1
nm0998831,9,2
nm0998831,1,3
nm0998976,2,1
nm0999030,2,1
nm0999187,2,1
nm0999187,3,2
nm0999250,4,1
nm0999250,8,2
nm0999286,11,1
nm0999286,4,2
nm0999518,6,1
nm0999518,7,2
nm0999518,3,3
nm0999522,5,1
nm0999522,7,2
nm0999522,3,3
nm0999768,12,1
nm0999768,14,2
nm0999768,5,3
nm1000124,6,1
nm1000124,3,2
nm1000124,2,3
nm10001362,6,1
nm10001715,13,1
nm10001749,10,1
nm10001753,10,1
nm10001755,26,1
nm10002677,4,1
nm10003579,7,1
nm1000378,2,1
nm1000380,6,1
nm1000380,5,2
nm1000380,3,3
nm1000392,13,1
nm1000392,19,2
nm10004295,2,1
nm1000480,4,1
nm1000683,3,1
nm1000683,6,2
nm1000683,5,3
nm1000789,2,1
nm1000789,7,2
nm1000924,4,1
nm1001016,5,1
nm1001016,26,2
nm1001016,2,3
nm1001043,5,1
nm1001043,7,2
nm1001043,14,3
nm1001079,4,1
nm1001379,17,1
nm1001379,25,2
nm10014466,29,1
nm10015684,4,1
nm1001621,6,1
nm1001621,5,2
nm1001635,13,1
nm1001635,19,2
nm1001635,12,3
nm10017164,4,1
nm1001722,7,1
nm1001722,11,2
nm10017999,4,1
nm10018003,2,1
nm1001819,4,1
nm1001888,4,1
nm10020704,6,1
nm10020704,5,2
nm1002138,7,1
nm1002138,6,2
nm1002138,2,3
nm1002140,2,1
nm10024162,22,1
nm10024835,6,1
nm10025147,12,1
nm10025150,12,1
nm1002609,2,1
nm1002609,1,2
nm10026400,14,1
nm10026400,13,2
nm10026400,12,3
nm1002656,2,1
nm1002656,5,2
nm1002677,2,1
nm1002788,2,1
nm1002788,6,2
nm1002788,1,3
nm10028276,7,1
nm10028276,6,2
nm10028276,5,3
nm10028849,4,1
nm1002981,4,1
nm1002981,3,2
nm1002989,4,1
nm1002989,1,2
nm10029997,4,1
nm10032300,6,1
nm10034322,2,1
nm10035727,2,1
nm1003652,3,1
nm1003652,5,2
nm1003652,6,3
nm10036977,7,1
nm10037657,4,1
nm10037831,2,1
nm1003798,6,1
nm1003798,4,2
nm1003798,5,3
nm1003837,6,1
nm1003837,22,2
nm1003837,9,3
nm1003983,4,1
nm10040388,6,1
nm10041595,7,1
nm10041595,3,2
nm10041595,21,3
nm10042577,2,1
nm10042577,24,2
nm10042577,22,3
nm1004294,2,1
nm1004294,5,2
nm1004294,6,3
nm10049162,2,1
nm10049162,3,2
nm1005239,2,1
nm1005239,6,2
nm10052509,2,1
nm10052511,4,1
nm10052512,4,1
nm10053798,7,1
nm10053798,26,2
nm10053805,6,1
nm10053805,5,2
nm10054026,2,1
nm10054026,13,2
nm10054948,7,1
nm10054948,5,2
nm10054948,6,3
nm10055927,10,1
nm10055927,9,2
nm1005730,3,1
nm1005730,4,2
nm1005730,1,3
nm10061315,13,1
nm10061315,31,2
nm1006432,14,1
nm1006432,5,2
nm10065634,4,1
nm10065634,32,2
nm10068885,7,1
nm10068887,7,1
nm10069195,25,1
nm1006989,22,1
nm1006989,5,2
nm1006989,7,3
nm10070097,7,1
nm1007169,2,1
nm10071968,4,1
nm10073330,18,1
nm10073330,4,2
nm10073330,3,3
nm10073783,2,1
nm1007413,9,1
nm1007413,10,2
nm1007413,1,3
nm10074395,2,1
nm10074395,1,2
nm10075033,22,1
nm10075033,11,2
nm10075033,3,3
nm1007549,7,1
nm1007549,2,2
nm1007597,6,1
nm1007597,2,2
nm10077315,2,1
nm1007742,2,1
nm1007792,22,1
nm1007792,32,2
nm1008160,13,1
nm1008160,19,2
nm1008160,2,3
nm1008164,6,1
nm1008164,4,2
nm1008164,11,3
nm1008217,5,1
nm1008217,6,2
nm1008217,3,3
nm10083265,2,1
nm10084211,4,1
nm1008552,9,1
nm1008552,10,2
nm1008708,4,1
nm10088172,4,1
nm1008923,6,1
nm10089600,2,1
nm1008972,2,1
nm10089750,2,1
nm10089779,2,1
nm1009027,5,1
nm1009027,7,2
nm1009027,2,3
nm1009279,5,1
nm1009279,6,2
nm1009279,3,3
nm1009315,2,1
nm10093357,7,1
nm1009365,4,1
nm1009365,1,2
nm1009578,4,1
nm10096861,2,1
nm1010081,3,1
nm1010102,6,1
nm1010102,3,2
nm1010102,4,3
nm1010170,5,1
nm1010566,2,1
nm1010653,11,1
nm1010653,26,2
nm1010653,2,3
nm10107261,2,1
nm1010790,12,1
nm10108823,6,1
nm10108824,6,1
nm10108825,5,1
nm1010999,2,1
nm1010999,1,2
nm10110016,7,1
nm1011002,4,1
nm1011004,6,1
nm1011004,5,2
nm1011074,7,1
nm1011074,2,2
nm1011074,6,3
nm1011118,12,1
nm1011152,12,1
nm1011152,14,2
nm1011366,4,1
nm10117174,4,1
nm1011738,13,1
nm1011738,19,2
nm1011738,5,3
nm1011786,6,1
nm10118046,5,1
nm10118049,5,1
nm1011827,6,1
nm1011827,7,2
nm1011922,9,1
nm1011922,10,2
nm1011977,4,1
nm1011977,5,2
nm1011977,6,3
nm1011979,2,1
nm10120013,4,1
nm10120013,5,2
nm10120439,6,1
nm10120439,5,2
nm10120439,7,3
nm10120440,6,1
nm10120440,4,2
nm1012071,6,1
nm1012071,3,2
nm1012071,5,3
nm10121086,2,1
nm10121086,7,2
nm10121086,5,3
nm10121445,14,1
nm10121445,5,2
nm10121445,25,3
nm10121598,27,1
nm10121609,3,1
nm10121610,3,1
nm10121613,3,1
nm10121615,12,1
nm10121617,3,1
nm10121618,3,1
nm10121624,3,1
nm10121626,20,1
nm10122052,4,1
nm1012329,4,1
nm1012343,2,1
nm1012401,4,1
nm1012424,14,1
nm1012424,12,2
nm1012424,5,3
nm1012435,12,1
nm1012435,3,2
nm1012438,9,1
nm1012438,10,2
nm1012438,1,3
nm10124394,10,1
nm10124395,10,1
nm10124940,12,1
nm10124940,11,2
nm10125582,7,1
nm10125582,6,2
nm10125582,14,3
nm10126068,2,1
nm10126084,12,1
nm10126306,4,1
nm1012635,2,1
nm1012635,1,2
nm1012650,7,1
nm1012650,2,2
nm1012650,11,3
nm1012778,5,1
nm1012778,6,2
nm1012778,7,3
nm10129285,13,1
nm10129593,4,1
nm1013087,4,1
nm1013087,6,2
nm1013087,5,3
nm1013114,2,1
nm1013114,3,2
nm1013240,2,1
nm1013326,4,1
nm1013541,22,1
nm1013541,34,2
nm10135673,2,1
nm10135679,4,1
nm10135684,5,1
nm1013698,8,1
nm1013699,8,1
nm1013733,3,1
nm1013778,34,1
nm1013778,3,2
nm10139089,2,1
nm10140817,22,1
nm1014113,27,1
nm1014113,7,2
nm1014113,6,3
nm1014133,27,1
nm1014363,2,1
nm1014363,5,2
nm1014395,10,1
nm1014395,9,2
nm1014395,1,3
nm1014790,6,1
nm1014790,5,2
nm1014961,4,1
nm1014961,12,2
nm10152128,22,1
nm10152397,4,1
nm10154037,7,1
nm10154037,5,2
nm10154680,2,1
nm1015514,9,1
nm1015514,10,2
nm1015514,5,3
nm10155679,14,1
nm10159224,13,1
nm10159224,4,2
nm1016210,25,1
nm1016210,22,2
nm1016210,17,3
nm1016362,2,1
nm1016998,5,1
nm1016998,3,2
nm1016998,26,3
nm10170078,2,1
nm10172878,5,1
nm1017487,5,1
nm1017487,6,2
nm1017487,3,3
nm1017660,6,1
nm1017869,4,1
nm1017869,6,2
nm10178899,6,1
nm10180862,12,1
nm10180862,11,2
nm10180863,32,1
nm10180870,3,1
nm10181177,4,1
nm1018142,2,1
nm1018175,13,1
nm1018175,19,2
nm1018175,2,3
nm10181854,2,1
nm1018345,6,1
nm1018345,5,2
nm1018345,7,3
nm1018356,2,1
nm1018361,2,1
nm1018409,4,1
nm1018488,4,1
nm1018488,5,2
nm1018488,1,3
nm1018524,6,1
nm1018524,3,2
nm10185611,5,1
nm10186473,6,1
nm1018676,2,1
nm10188351,4,1
nm10188385,5,1
nm1018979,4,1
nm10190147,4,1
nm10190749,27,1
nm1019160,33,1
nm1019160,5,2
nm1019160,3,3
nm10192711,2,1
nm10192716,9,1
nm1019499,7,1
nm1019499,12,2
nm1019499,11,3
nm1019655,6,1
nm1019655,3,2
nm1019655,5,3
nm10198513,4,1
nm10198514,2,1
nm10198983,2,1
nm10198983,5,2
nm10198983,14,3
nm1020037,4,1
nm1020099,4,1
nm10201163,4,1
nm10201164,4,1
nm10201978,7,1
nm1020314,7,1
nm1020314,5,2
nm1020314,11,3
nm10205829,4,1
nm10206076,12,1
nm10206076,5,2
nm10206998,2,1
nm1020797,12,1
nm1020797,14,2
nm1020797,27,3
nm10208719,5,1
nm10208719,3,2
nm10208719,6,3
nm10209068,7,1
nm10209070,2,1
nm10209071,4,1
nm10209072,4,1
nm10209073,6,1
nm10209074,13,1
nm10210299,9,1
nm1021220,5,1
nm1021220,3,2
nm1021220,26,3
nm1021222,7,1
nm1021222,14,2
nm1021222,12,3
nm1021326,13,1
nm1021326,7,2
nm1021326,19,3
nm10213581,2,1
nm10213583,4,1
nm10213585,2,1
nm10213587,4,1
nm10213588,2,1
nm10213589,2,1
nm10213591,4,1
nm10213592,2,1
nm1021361,2,1
nm1021361,3,2
nm10213938,4,1
nm10213939,4,1
nm10214148,2,1
nm1021448,2,1
nm1021462,5,1
nm1021462,3,2
nm1021462,26,3
nm1021507,3,1
nm1021507,2,2
nm10215991,19,1
nm10215991,7,2
nm10215991,6,3
nm1021653,13,1
nm1021653,19,2
nm1021653,27,3
nm1021706,5,1
nm1021727,4,1
nm1021735,7,1
nm1021735,6,2
nm1021735,13,3
nm1022081,4,1
nm1022081,5,2
nm1022081,6,3
nm1022092,20,1
nm10221587,2,1
nm10222635,4,1
nm10224260,2,1
nm1022552,4,1
nm10226363,2,1
nm10226363,28,2
nm10226967,4,1
nm1022752,2,1
nm1022949,2,1
nm1022955,2,1
nm10231459,27,1
nm10231500,13,1
nm1023172,22,1
nm1023172,2,2
nm1023172,3,3
nm1023238,2,1
nm1023238,22,2
nm1023238,27,3
nm10234046,32,1
nm10234155,6,1
nm10234155,5,2
nm10234156,6,1
nm10234157,14,1
nm10236143,2,1
nm10236144,2,1
nm10236145,4,1
nm10236146,2,1
nm10236149,4,1
nm1023932,2,1
nm1024088,13,1
nm1024088,19,2
nm1024088,26,3
nm10242404,24,1
nm10242404,3,2
nm1024412,4,1
nm1024591,4,1
nm1024715,7,1
nm1024715,13,2
nm1024715,6,3
nm10247632,6,1
nm10247633,6,1
nm1024878,6,1
nm1024878,2,2
nm1024878,5,3
nm10251952,2,1
nm10253161,4,1
nm1025428,13,1
nm1025616,2,1
nm1025616,5,2
nm10256355,5,1
nm10256355,3,2
nm10256497,7,1
nm10256497,6,2
nm10256498,13,1
nm10256499,3,1
nm10256500,3,1
nm10256501,3,1
nm1025653,4,1
nm1025976,2,1
nm10262627,2,1
nm10262627,6,2
nm10262627,13,3
nm10262628,2,1
nm10262629,2,1
nm10262670,2,1
nm10262670,6,2
nm10262670,5,3
nm10264433,6,1
nm1026547,9,1
nm1026547,1,2
nm1026547,10,3
nm1026557,9,1
nm1026557,10,2
nm1026557,1,3
nm10265846,4,1
nm10265846,6,2
nm10266173,4,1
nm10268180,2,1
nm10268181,3,1
nm10268182,3,1
nm1026940,5,1
nm1026940,3,2
nm1026940,26,3
nm10271380,2,1
nm10271381,3,1
nm1027223,2,1
nm10272482,5,1
nm1027286,2,1
nm1027286,5,2
nm1027286,1,3
nm10273188,4,1
nm10273188,25,2
nm10273188,16,3
nm10273688,5,1
nm1027468,7,1
nm1027468,2,2
nm1027468,5,3
nm1027688,7,1
nm1027688,5,2
nm1027724,6,1
nm1027724,4,2
nm1027724,10,3
nm1027833,4,1
